Date,BWX,DBC,EEM,EFA,HYG,IEF,IYR,PSP,QAI,SHV,SPY,TIP
2010-02-05,23.414810180664062,21.614200592041016,28.245370864868164,34.478328704833984,38.95215606689453,69.4141616821289,27.057254791259766,36.17090606689453,22.69478988647461,99.06906127929688,82.33438873291016,74.99280548095703
2010-02-08,23.42328643798828,21.623859405517578,27.964435577392578,33.79520034790039,38.782508850097656,69.35298919677734,26.442453384399414,35.51099395751953,22.634571075439453,99.10504150390625,81.74004364013672,74.87863159179688
2010-02-09,23.626720428466797,22.01017189025879,28.875579833984375,34.860084533691406,38.86046600341797,68.9785385131836,26.36174201965332,36.33588409423828,22.909868240356445,99.10504150390625,82.7667007446289,74.62171936035156
2010-02-10,23.61823081970215,22.097089767456055,28.799646377563477,34.63907241821289,38.33775329589844,68.78753662109375,26.380355834960938,36.212154388427734,22.806636810302734,99.09608459472656,82.60459899902344,74.40054321289062
2010-02-11,23.6563777923584,22.357852935791016,29.558935165405273,34.960548400878906,38.4936408996582,68.70349884033203,26.610132217407227,36.624595642089844,22.927072525024414,99.10504150390625,83.46916198730469,74.22210693359375
2010-02-12,23.58857536315918,22.232301712036133,29.186885833740234,34.659175872802734,38.47071075439453,68.86397552490234,26.852325439453125,36.253387451171875,22.866849899291992,99.10504150390625,83.39969635009766,74.22210693359375
2010-02-16,23.74961280822754,22.908349990844727,29.938573837280273,35.429378509521484,38.85129928588867,69.01680755615234,27.572694778442383,37.03702926635742,23.030309677124023,99.07809448242188,84.7119369506836,74.43618774414062
2010-02-17,23.660625457763672,22.79245376586914,30.044870376586914,35.476253509521484,39.149349212646484,68.64996337890625,27.833515167236328,37.202003479003906,23.004501342773438,99.09608459472656,85.11337280273438,74.29345703125
2010-02-18,23.64365577697754,22.995269775390625,30.15876007080078,35.67717742919922,39.520748138427734,68.40541076660156,28.206119537353516,37.40821838378906,23.064722061157227,99.10504150390625,85.6151351928711,74.229248046875
2010-02-19,23.54619026184082,23.130477905273438,29.90061378479004,35.45615005493164,39.78669738769531,68.44363403320312,28.19990348815918,37.573204040527344,22.970088958740234,99.08707427978516,85.79264068603516,74.1008071899414
2010-02-22,23.66485595703125,23.004926681518555,29.938573837280273,35.523136138916016,39.8371467590332,68.39016723632812,28.317903518676758,37.779415130615234,23.013103485107422,99.09608459472656,85.80811309814453,73.91523742675781
2010-02-23,23.681812286376953,22.628273010253906,29.247617721557617,35.02083206176758,39.54824447631836,68.90979766845703,28.09433937072754,37.28448486328125,22.875457763671875,99.09608459472656,84.7659912109375,74.14363861083984
2010-02-24,23.76656723022461,22.811771392822266,29.528560638427734,35.24183654785156,39.69956588745117,68.9480209350586,28.367582321166992,37.7381591796875,22.952878952026367,99.08707427978516,85.54564666748047,74.00091552734375
2010-02-25,23.762325286865234,22.425457000732422,29.285594940185547,35.027523040771484,39.70415115356445,69.2001724243164,28.51041030883789,37.69693374633789,22.884056091308594,99.11402130126953,85.42984771728516,74.00091552734375
2010-02-26,23.719961166381836,22.821428298950195,29.581701278686523,35.24183654785156,39.97010803222656,69.30717468261719,28.442102432250977,37.82064437866211,22.961484909057617,99.10504150390625,85.48388671875,74.15076446533203
2010-03-01,23.571617126464844,22.58963966369629,30.082826614379883,35.51643753051758,40.00058364868164,69.37921142578125,28.733964920043945,38.15060806274414,23.047517776489258,99.10325622558594,86.37162017822266,74.16077423095703
2010-03-02,23.690284729003906,22.831085205078125,30.424516677856445,35.78434371948242,40.25931167602539,69.41748809814453,28.74639892578125,38.31559753417969,23.21097183227539,99.05827331542969,86.61093139648438,74.21784973144531
2010-03-03,23.817419052124023,23.0532169342041,30.462474822998047,36.21296310424805,40.30086135864258,69.3484878540039,28.68428611755371,38.356834411621094,23.245384216308594,99.08528137207031,86.68810272216797,74.1893081665039
2010-03-04,23.690284729003906,22.850400924682617,30.30302619934082,36.119205474853516,40.333221435546875,69.4710922241211,28.802289962768555,38.934242248535156,23.185165405273438,99.09428405761719,86.9505386352539,74.26777648925781
2010-03-05,23.67332649230957,23.120820999145508,31.092683792114258,36.82243728637695,40.573429107666016,69.14166259765625,29.460552215576172,39.80037307739258,23.314210891723633,99.08528137207031,88.19337463378906,74.10363006591797
2010-03-08,23.728425979614258,23.091846466064453,31.115463256835938,36.82243728637695,40.5826530456543,68.95779418945312,29.826942443847656,39.80037307739258,23.314210891723633,99.10325622558594,88.20880889892578,74.03942108154297
2010-03-09,23.6563777923584,22.840742111206055,31.29010009765625,36.7353630065918,40.758182525634766,69.13400268554688,29.926292419433594,39.84161376953125,23.322813034057617,99.09428405761719,88.35546875,74.16790771484375
2010-03-10,23.707237243652344,22.908349990844727,31.510284423828125,36.88941192626953,40.77205276489258,69.01905822753906,30.0877685546875,40.006591796875,23.383033752441406,99.08528137207031,88.74920654296875,74.08940124511719
2010-03-11,23.800474166870117,22.850400924682617,31.51787757873535,37.030052185058594,40.735103607177734,68.95779418945312,30.236804962158203,40.41903305053711,23.37442970275879,99.07624816894531,89.11968994140625,74.17507934570312
2010-03-12,23.931842803955078,22.715192794799805,31.411588668823242,37.27785873413086,40.74432373046875,69.06501770019531,30.46036720275879,40.79021453857422,23.40024185180664,99.09428405761719,89.12741088867188,74.3676986694336
2010-03-15,23.944562911987305,22.444772720336914,31.18380355834961,37.01665496826172,40.69816970825195,69.06501770019531,30.37343406677246,40.707725524902344,23.322813034057617,99.09428405761719,89.15058898925781,74.35344696044922
2010-03-16,24.063215255737305,22.744165420532227,31.58621597290039,37.48548126220703,40.836734771728516,69.33318328857422,31.162109375,41.03767776489258,23.408842086791992,99.06729125976562,89.86074829101562,74.63176727294922
2010-03-17,24.164941787719727,22.94698143005371,31.927892684936523,37.686405181884766,40.836734771728516,69.41748809814453,31.54092025756836,41.53261184692383,23.4776668548584,99.09428405761719,90.39337158203125,74.78876495361328
2010-03-18,24.042036056518555,22.898691177368164,31.684926986694336,37.465389251708984,40.896793365478516,69.23357391357422,31.416725158691406,40.95519256591797,23.426048278808594,99.09428405761719,90.34708404541016,74.4890365600586
2010-03-19,23.94032096862793,22.618614196777344,31.274913787841797,37.08363342285156,40.69355010986328,69.14166259765625,31.149688720703125,40.50149917602539,23.322813034057617,99.09428405761719,89.8897705078125,74.34632873535156
2010-03-22,23.91065216064453,22.618614196777344,31.388805389404297,37.190792083740234,40.88753128051758,69.37152862548828,31.472610473632812,40.62525177001953,23.314210891723633,99.09428405761719,90.37033081054688,74.51757049560547
2010-03-23,23.944562911987305,22.522035598754883,31.60898780822754,37.45197677612305,40.8829345703125,69.2259292602539,31.385671615600586,41.20265579223633,23.408842086791992,99.10325622558594,91.00592041015625,74.46051788330078
2010-03-24,23.66485595703125,22.270933151245117,31.138248443603516,36.835838317871094,40.85984420776367,68.53636932373047,31.485027313232422,40.707725524902344,23.19376564025879,99.08528137207031,90.56407928466797,73.86103057861328
2010-03-25,23.42328643798828,22.145381927490234,31.054723739624023,36.815731048583984,40.95683288574219,68.28350830078125,31.534561157226562,40.41903305053711,23.116342544555664,99.08528137207031,90.41682434082031,73.76111602783203
2010-03-26,23.495330810546875,22.184011459350586,31.206573486328125,37.17738723754883,40.94298553466797,68.44441223144531,31.421701431274414,40.66649627685547,23.219575881958008,99.07624816894531,90.36258697509766,73.85386657714844
2010-03-29,23.580093383789062,22.686220169067383,31.768444061279297,37.49217987060547,40.99380874633789,68.34481048583984,31.559654235839844,40.95519256591797,23.305604934692383,99.07624816894531,90.93614959716797,73.76111602783203
2010-03-30,23.626720428466797,22.734508514404297,31.889934539794922,37.49217987060547,40.95222473144531,68.41376495361328,31.4969425201416,40.87270736694336,23.383033752441406,99.10325622558594,90.9981689453125,73.8253402709961
2010-03-31,23.7157039642334,22.715192794799805,31.981040954589844,37.49217987060547,40.82286834716797,68.57467651367188,31.21476936340332,40.83146286010742,23.40024185180664,99.09428405761719,90.68812561035156,74.14647674560547
2010-04-01,23.724185943603516,23.15945053100586,32.81625747680664,38.155216217041016,40.72421646118164,68.43252563476562,31.358997344970703,41.326393127441406,23.563697814941406,99.06095886230469,91.3082275390625,74.13355255126953
2010-04-05,23.60128402709961,23.526451110839844,33.11237335205078,38.19540023803711,40.7055778503418,67.81775665283203,32.01111602783203,41.780067443847656,23.503477096557617,99.05203247070312,92.05233001708984,73.61041259765625
2010-04-06,23.558902740478516,23.507131576538086,33.21109390258789,38.08824157714844,40.97087478637695,68.01753997802734,32.6569938659668,41.945045471191406,23.494873046875,99.06999206542969,92.26934814453125,73.90426635742188
2010-04-07,23.537715911865234,23.420211791992188,32.92256164550781,37.820350646972656,41.03138732910156,68.44017791748047,31.95469093322754,41.69758224487305,23.486268997192383,99.06095886230469,91.74225616455078,74.42741394042969
2010-04-08,23.520769119262695,23.381580352783203,33.03644943237305,37.78016662597656,41.10118865966797,68.36335754394531,31.967247009277344,42.02753829956055,23.537891387939453,99.06095886230469,92.06006622314453,74.35576629638672
2010-04-09,23.580093383789062,23.42987060546875,33.24146270751953,38.2757682800293,41.16169357299805,68.44017791748047,32.47515106201172,42.39873504638672,23.572301864624023,99.06999206542969,92.66466522216797,74.43455505371094
2010-04-12,23.681812286376953,23.410554885864258,32.9756965637207,38.39632797241211,41.17101287841797,68.62458038330078,32.26195526123047,42.64618682861328,23.580904006958008,99.07898712158203,92.8119125366211,74.6424331665039
2010-04-13,23.770809173583984,23.497474670410156,32.90737533569336,38.36283874511719,41.28270721435547,68.75518798828125,32.9955940246582,42.43997573852539,23.572301864624023,99.06999206542969,92.88166809082031,74.70694732666016
2010-04-14,23.800474166870117,23.767894744873047,33.393310546875,38.87184143066406,41.39442443847656,68.5707778930664,33.02695083618164,43.38857650756836,23.684139251708984,99.06999206542969,93.93584442138672,74.6137466430664
2010-04-15,23.660625457763672,23.85481834411621,33.21109390258789,38.84505081176758,41.50609588623047,68.68606567382812,32.20551300048828,43.223609924316406,23.701343536376953,99.06999206542969,94.01337432861328,74.82878112792969
2010-04-16,23.613998413085938,23.420211791992188,32.239200592041016,37.98777770996094,41.17101287841797,69.1009750366211,31.534561157226562,42.43997573852539,23.520679473876953,99.10594177246094,92.51739501953125,75.00077819824219
2010-04-19,23.605527877807617,23.120820999145508,32.11012649536133,37.887325286865234,41.091888427734375,68.93196868896484,31.653717041015625,42.43997573852539,23.51207733154297,99.06095886230469,92.86616516113281,74.82160949707031
2010-04-20,23.681812286376953,23.304317474365234,32.489776611328125,38.12173843383789,41.534034729003906,68.96267700195312,32.14909362792969,42.728675842285156,23.572301864624023,99.0880126953125,93.695556640625,75.00077819824219
2010-04-21,23.622480392456055,23.420211791992188,32.38346481323242,37.873924255371094,41.53870391845703,69.1855239868164,32.75105285644531,42.5224723815918,23.563697814941406,99.07898712158203,93.52503967285156,75.23008728027344
2010-04-22,23.43177604675293,23.478158950805664,32.520145416259766,37.532352447509766,41.41769027709961,69.02416229248047,33.22761917114258,42.31623840332031,23.451858520507812,99.0880126953125,93.8040771484375,75.0151138305664
2010-04-23,23.43600845336914,23.6326847076416,32.69477844238281,37.81364440917969,41.6876335144043,68.83203125,33.6602897644043,42.93490219116211,23.51207733154297,99.0880126953125,94.41641235351562,75.02224731445312
2010-04-26,23.44872283935547,23.51679039001465,32.69477844238281,37.85383605957031,41.6876335144043,68.87813568115234,33.87346649169922,42.76992416381836,23.4776668548584,99.0880126953125,94.05986785888672,75.08674621582031
2010-04-27,23.245296478271484,23.15945053100586,31.525470733642578,36.333518981933594,41.16169357299805,69.52361297607422,32.80122375488281,41.2851448059082,23.21097183227539,99.0880126953125,91.83531188964844,75.52393341064453
2010-04-28,23.07577896118164,23.23671531677246,31.79121208190918,36.34021759033203,41.189632415771484,69.170166015625,32.914085388183594,41.03767776489258,23.29700469970703,99.06999206542969,92.53287506103516,75.37345123291016
2010-04-29,23.164772033691406,23.420211791992188,32.31513595581055,36.90280532836914,41.473548889160156,69.285400390625,34.2747917175293,42.11001205444336,23.41744613647461,99.07898712158203,93.6800308227539,75.76764678955078
2010-04-30,23.3724308013916,23.603713989257812,31.927892684936523,36.440677642822266,41.6085205078125,69.70802307128906,33.208797454833984,41.573848724365234,23.357223510742188,99.0880126953125,92.09107971191406,76.01127624511719
2010-05-03,23.190202713012695,23.7196044921875,32.1025276184082,36.70187759399414,41.60381317138672,69.52539825439453,34.23716735839844,41.903804779052734,23.408842086791992,99.06633758544922,93.28475952148438,75.8770523071289
2010-05-04,23.024919509887695,23.082189559936523,30.629518508911133,35.248538970947266,41.177215576171875,69.99554443359375,33.43456268310547,40.2952995300293,23.116342544555664,99.05741882324219,91.09117889404297,75.99188995361328
2010-05-05,22.719799041748047,22.560667037963867,30.07524871826172,34.57209396362305,40.61469268798828,70.26522827148438,32.96425247192383,38.97547912597656,22.918472290039062,99.08439636230469,90.54859161376953,76.02783203125
2010-05-06,22.448564529418945,22.11640739440918,28.84520721435547,33.031681060791016,39.60683059692383,71.03594970703125,31.641170501708984,37.36697006225586,22.514129638671875,99.08439636230469,87.54118347167969,76.37236022949219
2010-05-07,22.507890701293945,22.00051498413086,28.99705696105957,32.95802307128906,39.602142333984375,70.84326934814453,31.10817527770996,36.58332824707031,22.47971534729004,99.07538604736328,86.23897552490234,76.2072525024414
2010-05-10,22.79183578491211,22.425457000732422,31.085086822509766,35.09450149536133,40.342803955078125,70.30377197265625,33.15863800048828,38.85174560546875,22.952878952026367,99.06633758544922,90.0370101928711,75.99188995361328
2010-05-11,22.84693145751953,22.386825561523438,30.523212432861328,34.52521896362305,40.295902252197266,70.38858032226562,33.196258544921875,38.769256591796875,22.849645614624023,99.07538604736328,89.78125762939453,76.13542175292969
2010-05-12,22.753686904907227,22.570327758789062,30.902860641479492,34.913673400878906,40.78814697265625,70.21131896972656,33.73553466796875,39.59413528442383,22.815231323242188,99.08439636230469,91.03691101074219,76.22874450683594
2010-05-13,22.584177017211914,22.377168655395508,30.61433982849121,34.458248138427734,40.535030364990234,70.4039535522461,33.29031753540039,39.30544662475586,22.841039657592773,99.0934066772461,89.90523529052734,76.29335021972656
2010-05-14,22.482454299926758,21.807357788085938,29.984132766723633,33.48041534423828,40.300636291503906,70.85871124267578,32.26195526123047,38.026885986328125,22.643173217773438,99.10237121582031,88.27753448486328,76.51589965820312
2010-05-17,22.368038177490234,21.18925666809082,29.80190086364746,33.52729797363281,40.24905014038086,70.70457458496094,32.211795806884766,37.861915588378906,22.625965118408203,99.07538604736328,88.32403564453125,76.2503433227539
2010-05-18,22.198514938354492,21.160282135009766,29.179290771484375,32.80397415161133,40.16464614868164,71.22096252441406,31.39034652709961,36.830806732177734,22.608760833740234,99.07538604736328,87.12262725830078,76.64506530761719
2010-05-19,22.448564529418945,20.967126846313477,28.898351669311523,32.93122100830078,39.93027877807617,71.28258514404297,31.126977920532227,36.624595642089844,22.565746307373047,99.0934066772461,86.62654113769531,76.1570053100586
2010-05-20,22.567216873168945,20.53252601623535,27.46331214904785,31.785964965820312,38.73960494995117,71.97623443603516,29.62205696105957,35.01607894897461,22.170007705688477,99.10237121582031,83.35557556152344,76.1498031616211
2010-05-21,22.639265060424805,20.744997024536133,28.351669311523438,32.5628662109375,39.51774597167969,72.0147476196289,30.581451416015625,36.17090606689453,22.376480102539062,99.10237121582031,84.57250213623047,76.2000732421875
2010-05-24,22.533309936523438,20.72568130493164,28.055545806884766,31.812759399414062,39.5787239074707,72.0147476196289,29.966930389404297,35.30477523803711,22.402286529541016,99.10237121582031,83.48731231689453,76.12112426757812
2010-05-25,22.558748245239258,20.561500549316406,27.751832962036133,31.692209243774414,39.531837463378906,72.26141357421875,30.28046417236328,35.05731964111328,22.35927391052246,99.0934066772461,83.57260131835938,75.86990356445312
2010-05-26,22.300228118896484,20.783628463745117,27.73665428161621,31.223388671875,39.05836868286133,72.11494445800781,30.16132164001465,35.13979721069336,22.238832473754883,99.07538604736328,83.06876373291016,76.0134506225586
2010-05-27,22.427370071411133,21.392072677612305,29.4146671295166,32.99820327758789,39.59746551513672,71.42899322509766,31.797927856445312,36.95454788208008,22.505523681640625,99.10237121582031,85.85139465332031,75.73345947265625
2010-05-28,22.52059555053711,21.20857048034668,28.928720474243164,32.36194610595703,39.6630973815918,71.75272369384766,31.32137107849121,36.212154388427734,22.38508415222168,99.10237121582031,84.77400207519531,76.1570053100586
2010-06-01,22.62232208251953,20.81260108947754,28.397226333618164,32.04046630859375,39.47555923461914,71.845458984375,30.7131404876709,35.59348678588867,22.376480102539062,99.09876251220703,83.3478012084961,76.0134048461914
2010-06-02,22.41465187072754,21.063705444335938,29.391887664794922,32.897743225097656,39.678672790527344,71.43583679199219,31.39034652709961,36.70708465576172,22.539936065673828,99.10774993896484,85.51809692382812,75.93406677246094
2010-06-03,22.287511825561523,21.179597854614258,29.285594940185547,32.79728698730469,39.69282913208008,71.33535766601562,31.308835983276367,36.45961380004883,22.522733688354492,99.08975982666016,85.81266784667969,75.97014617919922
2010-06-04,22.295991897583008,20.52286720275879,28.245370864868164,31.39752197265625,39.47084045410156,72.3246078491211,29.609514236450195,34.9335823059082,22.342069625854492,99.1257095336914,82.79747772216797,76.4535140991211
2010-06-07,22.147661209106445,20.561500549316406,27.80497932434082,31.002370834350586,39.1968879699707,72.6183090209961,29.459022521972656,34.19118118286133,22.410888671875,99.08975982666016,81.76658630371094,76.5184097290039
2010-06-08,22.245134353637695,20.72568130493164,28.442779541015625,31.497987747192383,39.258277893066406,72.3941650390625,29.973190307617188,34.397422790527344,22.582950592041016,99.1257095336914,82.6424560546875,76.32366943359375
2010-06-09,22.312944412231445,20.8222599029541,28.290922164916992,31.384126663208008,39.34328842163086,72.40193176269531,30.123703002929688,34.31492614746094,22.557140350341797,99.09876251220703,82.2006607055664,76.40301513671875
2010-06-10,22.401933670043945,21.169940948486328,29.278003692626953,32.7102165222168,39.74481964111328,71.72952270507812,31.384078979492188,35.840946197509766,22.625965118408203,99.1257095336914,84.6034927368164,75.84028625488281
2010-06-11,22.287511825561523,21.198915481567383,29.429847717285156,32.7570915222168,39.80147933959961,72.18550872802734,31.710134506225586,36.253387451171875,22.651777267456055,99.13469696044922,85.01432037353516,76.28038024902344
2010-06-14,22.469743728637695,21.256860733032227,29.43744468688965,32.96472930908203,39.853458404541016,72.12368774414062,32.08637237548828,36.58332824707031,22.57434844970703,99.1257095336914,84.88253021240234,76.28038024902344
2010-06-15,22.507890701293945,21.614200592041016,30.3258056640625,34.00951385498047,40.24077606201172,71.89956665039062,32.78239822387695,37.69693374633789,22.72060203552246,99.08975982666016,86.81255340576172,76.1793441772461
2010-06-16,22.529075622558594,21.662490844726562,30.3258056640625,33.84877395629883,40.273860931396484,72.10053253173828,32.544124603271484,37.449466705322266,22.69478988647461,99.10774993896484,86.78154754638672,76.41744995117188
2010-06-17,22.69013214111328,21.672147750854492,30.173948287963867,33.9559440612793,40.5761833190918,72.4405288696289,32.59429168701172,37.32572555541992,22.729202270507812,99.1257095336914,86.92109680175781,76.78541564941406
2010-06-18,22.707080841064453,21.633516311645508,30.31061553955078,33.89566421508789,40.75094223022461,72.29370880126953,32.50023651123047,36.71872329711914,22.832441329956055,99.10774993896484,87.01533508300781,76.65554809570312
2010-06-21,22.668928146362305,21.546594619750977,30.834524154663086,33.88895797729492,40.89739227294922,72.23957061767578,32.268211364746094,36.59466552734375,22.89266014099121,99.1257095336914,86.7660903930664,76.69882202148438
2010-06-22,22.796070098876953,21.498306274414062,30.242284774780273,33.460323333740234,40.60447311401367,72.67240905761719,31.358997344970703,36.09848403930664,22.89266014099121,99.09876251220703,85.33308410644531,76.87919616699219
2010-06-23,22.79183578491211,21.140968322753906,30.320241928100586,33.684532165527344,40.5761833190918,72.94295501708984,31.3778076171875,36.38791275024414,22.952878952026367,99.10774993896484,85.06832885742188,76.89361572265625
2010-06-24,22.668928146362305,21.18925666809082,29.785236358642578,33.09846878051758,40.297462463378906,72.881103515625,30.731426239013672,35.64360809326172,22.841039657592773,99.10774993896484,83.65868377685547,76.67716979980469
2010-06-25,22.83845329284668,21.57556915283203,30.13680648803711,33.28927230834961,40.481689453125,72.99703979492188,31.51567840576172,36.09848403930664,22.952878952026367,99.1257095336914,84.00914764404297,76.94408416748047
2010-06-28,22.757930755615234,21.343782424926758,29.93044090270996,33.043949127197266,40.571441650390625,73.51488494873047,31.155170440673828,35.809017181396484,22.935678482055664,99.11674499511719,83.74435424804688,77.12450408935547
2010-06-29,22.668928146362305,20.754653930664062,28.71518325805664,31.912723541259766,40.165199279785156,73.83170318603516,30.155887603759766,34.444461822509766,22.79802703857422,99.11674499511719,81.15872955322266,77.18941497802734
2010-06-30,22.77911376953125,20.83191680908203,28.524105072021484,31.69466209411621,40.10380935668945,73.93990325927734,29.858627319335938,34.07232666015625,22.72060203552246,99.13469696044922,80.38774871826172,77.13170623779297
2010-07-01,23.003721237182617,20.513208389282227,28.730464935302734,32.158058166503906,40.295570373535156,73.90736389160156,29.801698684692383,34.40312576293945,22.815231323242188,99.09603881835938,80.02950286865234,76.691162109375
2010-07-02,23.09695816040039,20.474578857421875,28.85276985168457,32.08991241455078,40.30508041381836,73.77567291259766,29.232484817504883,34.23772430419922,22.89266014099121,99.11404418945312,79.59336853027344,76.54646301269531
2010-07-06,23.13510513305664,20.53252601623535,29.387786865234375,32.73048400878906,40.623905181884766,73.95382690429688,28.66326332092285,34.40312576293945,22.995899200439453,99.09603881835938,80.1151351928711,76.63330841064453
2010-07-07,23.283443450927734,20.99610137939453,30.037446975708008,33.7526741027832,41.11403274536133,73.72139739990234,30.029396057128906,35.767662048339844,22.952878952026367,99.1230239868164,82.63844299316406,76.31503295898438
2010-07-08,23.25377082824707,21.18925666809082,30.182668685913086,34.07976531982422,41.30441665649414,73.54320526123047,30.35195541381836,36.222511291503906,23.013103485107422,99.1410140991211,83.45619201660156,76.43074035644531
2010-07-09,23.219865798950195,21.227888107299805,30.54954719543457,34.113834381103516,41.20921325683594,73.3494873046875,30.750411987304688,36.59466552734375,23.013103485107422,99.1410140991211,84.07925415039062,76.48861694335938
2010-07-12,23.118154525756836,20.98644256591797,30.304960250854492,33.98436737060547,41.175907135009766,73.47348022460938,30.86424446105957,36.429264068603516,23.013103485107422,99.1410140991211,84.1337661743164,76.43795776367188
2010-07-13,23.3724308013916,21.324466705322266,30.65654945373535,34.61131286621094,41.49473571777344,73.10923767089844,31.540977478027344,37.049522399902344,23.081928253173828,99.11404418945312,85.40321350097656,76.35118103027344
2010-07-14,23.342775344848633,21.28583526611328,30.59540557861328,34.733978271484375,41.45667266845703,73.47348022460938,31.357563018798828,37.049522399902344,23.047517776489258,99.15001678466797,85.39539337158203,76.56818389892578
2010-07-15,23.61823081970215,21.488649368286133,30.450183868408203,34.90434265136719,41.5185432434082,73.85311126708984,31.287988662719727,37.421661376953125,23.030309677124023,99.1230239868164,85.41880798339844,76.66218566894531
2010-07-16,23.69875717163086,21.21822738647461,29.5406551361084,33.786739349365234,41.26629638671875,74.27932739257812,30.326650619506836,36.0571174621582,23.021705627441406,99.13202667236328,83.06681060791016,76.48139953613281
